team	stats	rankings	value
Kent St.	3rd Down Conversion Pct	T-121	0.303
Kent St.	4th Down Conversion Pct	18	0.643
Kent St.	3rd Down Conversion Pct Defense	111	0.456
Kent St.	4th Down Conversion Pct Defense	22	0.385
Kent St.	Red Zone Offense	115	0.719
Kent St.	Red Zone Defense	77	0.844
Kent St.	Net Punting	16	40.01
Kent St.	Punt Returns	T-92	6.20
Kent St.	Kickoff Returns	70	20.60
Kent St.	First Downs Offense	116	198
Kent St.	First Downs Defense	31	241
Kent St.	Fewest Penalties Per Game	59	5.91
Kent St.	Fewest Penalty Yards Per Game	62	52.18
Kent St.	Time of Possession	76	   29:20
North Carolina	Stat	Rank	Value
North Carolina	Total Offense	45	429.8
North Carolina	Rushing Offense	81	151.4
North Carolina	Passing Offense	27	278.4
North Carolina	Team Passing Efficiency	48	135.30
North Carolina	Scoring Offense	36	33.2
North Carolina	Total Defense	117	497.8
North Carolina	Rushing Defense	117	240.5
North Carolina	Passing Yards Allowed	101	257.4
North Carolina	Team Passing Efficiency Defense	115	150.35
North Carolina	Scoring Defense	T-116	39.0
North Carolina	Turnover Margin	T-59	0.00
North Carolina	3rd Down Conversion Pct	43	0.424
North Carolina	4th Down Conversion Pct	76	0.478
North Carolina	3rd Down Conversion Pct Defense	122	0.490
North Carolina	4th Down Conversion Pct Defense	T-122	0.833
North Carolina	Red Zone Offense	59	0.836
North Carolina	Red Zone Defense	109	0.889
North Carolina	Net Punting	35	38.64
North Carolina	Punt Returns	112	4.55
North Carolina	Kickoff Returns	56	21.35
North Carolina	First Downs Offense	22	311
North Carolina	First Downs Defense	116	316
North Carolina	Fewest Penalties Per Game	110	7.62
North Carolina	Fewest Penalty Yards Per Game	104	63.15
North Carolina	Time of Possession	125	   25:28
Boise St.	Stat	Rank	Value
Boise St.	Total Offense	14	494.3
Boise St.	Rushing Offense	29	213.9
Boise St.	Passing Offense	23	280.4
Boise St.	Team Passing Efficiency	13	154.96
Boise St.	Scoring Offense	9	39.7
Boise St.	Total Defense	48	375.4
Boise St.	Rushing Defense	36	142.6
Boise St.	Passing Yards Allowed	74	232.9
Boise St.	Team Passing Efficiency Defense	31	116.65
Boise St.	Scoring Defense	63	26.8
Boise St.	Turnover Margin	30	0.50
Boise St.	3rd Down Conversion Pct	31	0.444
Boise St.	4th Down Conversion Pct	77	0.476
Boise St.	3rd Down Conversion Pct Defense	18	0.348
Boise St.	4th Down Conversion Pct Defense	32	0.429
Boise St.	Red Zone Offense	17	0.901
Boise St.	Red Zone Defense	43	0.800
Boise St.	Net Punting	50	37.97
Boise St.	Punt Returns	32	9.86
Boise St.	Kickoff Returns	114	18.77
Boise St.	First Downs Offense	10	338
Boise St.	First Downs Defense	T-56	258
Boise St.	Fewest Penalties Per Game	94	6.57
Boise St.	Fewest Penalty Yards Per Game	82	57.21
Boise St.	Time of Possession	28	   31:27
Boston College	Stat	Rank	Value
Boston College	Total Offense	80	384.0
Boston College	Rushing Offense	14	254.7
Boston College	Passing Offense	122	129.3
Boston College	Team Passing Efficiency	73	123.09
Boston College	Scoring Offense	83	26.2
Boston College	Total Defense	11	324.2
Boston College	Rushing Defense	2	94.5
Boston College	Passing Yards Allowed	66	229.8
Boston College	Team Passing Efficiency Defense	86	133.08
Boston College	Scoring Defense	21	21.3
Boston College	Turnover Margin	57	0.08
Boston College	3rd Down Conversion Pct	97	0.362
Boston College	4th Down Conversion Pct	T-28	0.600
Boston College	3rd Down Conversion Pct Defense	53	0.389
Boston College	4th Down Conversion Pct Defense	51	0.500
Boston College	Red Zone Offense	T-55	0.838
Boston College	Red Zone Defense	T-66	0.833
Boston College	Net Punting	52	37.92
Boston College	Punt Returns	63	7.81
Boston College	Kickoff Returns	4	26.00
Boston College	First Downs Offense	85	248
Boston College	First Downs Defense	T-18	225
Boston College	Fewest Penalties Per Game	T-16	4.46
Boston College	Fewest Penalty Yards Per Game	13	38.31
Boston College	Time of Possession	10	   33:06
Ga. Southern	Stat	Rank	Value
Georgia	Stat	Rank	Value
Georgia	Total Offense	28	457.8
Georgia	Rushing Offense	11	257.8
Georgia	Passing Offense	T-88	199.9
Georgia	Team Passing Efficiency	9	156.06
Georgia	Scoring Offense	8	41.3
Georgia	Total Defense	17	337.2
Georgia	Rushing Defense	61	166.8
Georgia	Passing Yards Allowed	5	170.4
Georgia	Team Passing Efficiency Defense	7	105.79
Georgia	Scoring Defense	16	20.7
Georgia	Turnover Margin	4	1.23
Georgia	3rd Down Conversion Pct	8	0.497
Georgia	4th Down Conversion Pct	3	0.800
Georgia	3rd Down Conversion Pct Defense	58	0.395
Georgia	4th Down Conversion Pct Defense	106	0.632
Georgia	Red Zone Offense	49	0.851
Georgia	Red Zone Defense	29	0.775
Georgia	Net Punting	83	36.35
Georgia	Punt Returns	24	10.48
Georgia	Kickoff Returns	36	22.38
Georgia	First Downs Offense	35	298
Georgia	First Downs Defense	47	252
Georgia	Fewest Penalties Per Game	T-28	5.00
Georgia	Fewest Penalty Yards Per Game	22	40.54
Georgia	Time of Possession	79	   29:16
Georgia St.	Stat	Rank	Value
Georgia St.	Total Offense	T-85	375.3
Georgia St.	Rushing Offense	120	96.3
Georgia St.	Passing Offense	25	279.0
Georgia St.	Team Passing Efficiency	59	131.20
Georgia St.	Scoring Offense	100	22.7
Georgia St.	Total Defense	116	497.1
Georgia St.	Rushing Defense	124	303.4
Georgia St.	Passing Yards Allowed	19	193.7
Georgia St.	Team Passing Efficiency Defense	113	149.42
Georgia St.	Scoring Defense	125	43.3
Georgia St.	Turnover Margin	125	-1.83
Georgia St.	3rd Down Conversion Pct	20	0.465
Georgia St.	4th Down Conversion Pct	T-41	0.563
Georgia St.	3rd Down Conversion Pct Defense	125	0.519
Georgia St.	4th Down Conversion Pct Defense	98	0.611
Georgia St.	Red Zone Offense	T-69	0.824
Georgia St.	Red Zone Defense	117	0.912
Georgia St.	Net Punting	123	31.90
Georgia St.	Punt Returns	21	11.00
Georgia St.	Kickoff Returns	121	18.00
Georgia St.	First Downs Offense	T-89	244
Georgia St.	First Downs Defense	114	307
Georgia St.	Fewest Penalties Per Game	T-47	5.50
Georgia St.	Fewest Penalty Yards Per Game	31	42.83
Georgia St.	Time of Possession	104	   28:21
Georgia Tech	Stat	Rank	Value
Georgia Tech	Total Offense	19	476.5
Georgia Tech	Rushing Offense	1	342.1
Georgia Tech	Passing Offense	121	134.4
Georgia Tech	Team Passing Efficiency	12	155.07
Georgia Tech	Scoring Offense	11	37.9
Georgia Tech	Total Defense	79	411.3
Georgia Tech	Rushing Defense	62	167.6
Georgia Tech	Passing Yards Allowed	87	243.7
Georgia Tech	Team Passing Efficiency Defense	85	132.88
Georgia Tech	Scoring Defense	52	25.7
Georgia Tech	Turnover Margin	14	0.79
Georgia Tech	3rd Down Conversion Pct	1	0.579
Georgia Tech	4th Down Conversion Pct	9	0.706
Georgia Tech	3rd Down Conversion Pct Defense	114	0.461
Georgia Tech	4th Down Conversion Pct Defense	75	0.545
Georgia Tech	Red Zone Offense	78	0.808
Georgia Tech	Red Zone Defense	40	0.792
Georgia Tech	Net Punting	96	35.63
Georgia Tech	Punt Returns	58	8.08
Georgia Tech	Kickoff Returns	47	21.76
Georgia Tech	First Downs Offense	7	350
Georgia Tech	First Downs Defense	107	300
Georgia Tech	Fewest Penalties Per Game	25	4.93
Georgia Tech	Fewest Penalty Yards Per Game	26	41.14
Georgia Tech	Time of Possession	3	   34:09
Virginia	Stat	Rank	Value
Virginia	Total Offense	87	374.2
Virginia	Rushing Offense	97	137.8
Virginia	Passing Offense	57	236.4
Virginia	Team Passing Efficiency	87	118.91
Virginia	Scoring Offense	85	25.8
Virginia	Total Defense	28	353.2
Virginia	Rushing Defense	18	120.7
Virginia	Passing Yards Allowed	72	232.5
Virginia	Team Passing Efficiency Defense	48	123.11
Virginia	Scoring Defense	32	24.1
Virginia	Turnover Margin	36	0.42
Virginia	3rd Down Conversion Pct	51	0.418
Virginia	4th Down Conversion Pct	T-79	0.471
Virginia	3rd Down Conversion Pct Defense	54	0.390
Virginia	4th Down Conversion Pct Defense	T-26	0.400
Virginia	Red Zone Offense	58	0.837
Virginia	Red Zone Defense	T-53	0.821
Virginia	Net Punting	115	33.68
Virginia	Punt Returns	114	4.42
Virginia	Kickoff Returns	7	25.29
Virginia	First Downs Offense	T-94	241
Virginia	First Downs Defense	18	225
Virginia	Fewest Penalties Per Game	T-88	6.50
Virginia	Fewest Penalty Yards Per Game	84	57.75
Virginia	Time of Possession	22	   31:38
Utah St.	Stat	Rank	Value
Utah St.	Total Offense	83	378.8
Utah St.	Rushing Offense	49	180.1
Utah St.	Passing Offense	92	198.7
Utah St.	Team Passing Efficiency	51	133.85
Utah St.	Scoring Offense	78	26.9
Utah St.	Total Defense	30	356.1
Utah St.	Rushing Defense	24	130.7
Utah St.	Passing Yards Allowed	57	225.4
Utah St.	Team Passing Efficiency Defense	17	111.42
Utah St.	Scoring Defense	12	19.7
Utah St.	Turnover Margin	T-20	0.64
Utah St.	3rd Down Conversion Pct	114	0.330
Utah St.	4th Down Conversion Pct	124	0.154
Utah St.	3rd Down Conversion Pct Defense	25	0.358
Utah St.	4th Down Conversion Pct Defense	40	0.448
Utah St.	Red Zone Offense	98	0.769
Utah St.	Red Zone Defense	98	0.868
Utah St.	Net Punting	51	37.93
Utah St.	Punt Returns	44	8.97
Utah St.	Kickoff Returns	72	20.50
Utah St.	First Downs Offense	93	243
Utah St.	First Downs Defense	69	267
Utah St.	Fewest Penalties Per Game	106	7.21
Utah St.	Fewest Penalty Yards Per Game	107	65.57
Utah St.	Time of Possession	74	   29:22
Southern California	Stat	Rank	Value
Southern California	Total Offense	29	457.5
Southern California	Rushing Offense	66	160.9
Southern California	Passing Offense	15	296.6
Southern California	Team Passing Efficiency	4	165.35
Southern California	Scoring Offense	T-22	35.8
Southern California	Total Defense	T-76	407.9
Southern California	Rushing Defense	26	133.4
Southern California	Passing Yards Allowed	115	274.5
Southern California	Team Passing Efficiency Defense	38	120.40
Southern California	Scoring Defense	45	25.2
Southern California	Turnover Margin	11	0.85
Southern California	3rd Down Conversion Pct	19	0.466
Southern California	4th Down Conversion Pct	21	0.625
Southern California	3rd Down Conversion Pct Defense	20	0.350
Southern California	4th Down Conversion Pct Defense	83	0.577
Southern California	Red Zone Offense	39	0.868
Southern California	Red Zone Defense	13	0.741
Southern California	Net Punting	102	34.97
Southern California	Punt Returns	36	9.73
Southern California	Kickoff Returns	40	22.14
Southern California	First Downs Offense	26	308
Southern California	First Downs Defense	T-109	302
Southern California	Fewest Penalties Per Game	121	8.85
Southern California	Fewest Penalty Yards Per Game	119	78.69
Southern California	Time of Possession	42	   30:34
Utah	Stat	Rank	Value
Utah	Total Offense	76	388.1
Utah	Rushing Offense	39	190.4
Utah	Passing Offense	93	197.7
Utah	Team Passing Efficiency	61	130.92
Utah	Scoring Offense	49	31.3
Utah	Total Defense	58	393.5
Utah	Rushing Defense	41	146.8
Utah	Passing Yards Allowed	90	246.6
Utah	Team Passing Efficiency Defense	77	130.71
Utah	Scoring Defense	T-42	24.9
Utah	Turnover Margin	T-37	0.38
Utah	3rd Down Conversion Pct	62	0.408
Utah	4th Down Conversion Pct	47	0.538
Utah	3rd Down Conversion Pct Defense	37	0.372
Utah	4th Down Conversion Pct Defense	T-32	0.429
Utah	Red Zone Offense	52	0.844
Utah	Red Zone Defense	80	0.846
Utah	Net Punting	3	42.69
Utah	Punt Returns	9	13.79
Utah	Kickoff Returns	17	23.74
Utah	First Downs Offense	79	253
Utah	First Downs Defense	75	270
Utah	Fewest Penalties Per Game	T-60	5.92
Utah	Fewest Penalty Yards Per Game	71	54.00
Utah	Time of Possession	69	   29:33
Northwestern	Stat	Rank	Value
Northwestern	Total Offense	104	353.1
Northwestern	Rushing Offense	100	136.6
Northwestern	Passing Offense	76	216.5
Northwestern	Team Passing Efficiency	115	106.42
Northwestern	Scoring Offense	98	23.0
Northwestern	Total Defense	53	384.3
Northwestern	Rushing Defense	70	169.9
Northwestern	Passing Yards Allowed	42	214.3
Northwestern	Team Passing Efficiency Defense	29	116.41
Northwestern	Scoring Defense	47	25.2
Northwestern	Turnover Margin	T-40	0.33
Northwestern	3rd Down Conversion Pct	68	0.400
Northwestern	4th Down Conversion Pct	73	0.483
Northwestern	3rd Down Conversion Pct Defense	51	0.387
Northwestern	4th Down Conversion Pct Defense	47	0.476
Northwestern	Red Zone Offense	74	0.814
Northwestern	Red Zone Defense	27	0.771
Northwestern	Net Punting	121	32.70
Northwestern	Punt Returns	6	15.11
Northwestern	Kickoff Returns	78	20.20
Northwestern	First Downs Offense	89	244
Northwestern	First Downs Defense	T-33	244
Northwestern	Fewest Penalties Per Game	33	5.08
Northwestern	Fewest Penalty Yards Per Game	36	43.50
Northwestern	Time of Possession	72	   29:26
Northern Ill.	Stat	Rank	Value
Northern Ill.	Total Offense	36	441.2
Northern Ill.	Rushing Offense	16	249.1
Northern Ill.	Passing Offense	97	192.1
Northern Ill.	Team Passing Efficiency	52	132.88
Northern Ill.	Scoring Offense	47	31.5
Northern Ill.	Total Defense	57	391.6
Northern Ill.	Rushing Defense	58	163.1
Northern Ill.	Passing Yards Allowed	63	228.5
Northern Ill.	Team Passing Efficiency Defense	50	123.93
Northern Ill.	Scoring Defense	51	25.6
Northern Ill.	Turnover Margin	9	0.86
Northern Ill.	3rd Down Conversion Pct	13	0.478
Northern Ill.	4th Down Conversion Pct	T-38	0.571
Northern Ill.	3rd Down Conversion Pct Defense	100	0.437
Northern Ill.	4th Down Conversion Pct Defense	T-29	0.412
Northern Ill.	Red Zone Offense	T-69	0.824
Northern Ill.	Red Zone Defense	113	0.896
Northern Ill.	Net Punting	15	40.12
Northern Ill.	Punt Returns	74	7.12
Northern Ill.	Kickoff Returns	91	19.71
Northern Ill.	First Downs Offense	T-19	319
Northern Ill.	First Downs Defense	112	304
Northern Ill.	Fewest Penalties Per Game	58	5.86
Northern Ill.	Fewest Penalty Yards Per Game	80	56.71
Northern Ill.	Time of Possession	94	   28:43
San Jose St.	Stat	Rank	Value
San Jose St.	Total Offense	70	394.5
San Jose St.	Rushing Offense	94	141.3
San Jose St.	Passing Offense	44	253.2
San Jose St.	Team Passing Efficiency	71	125.11
San Jose St.	Scoring Offense	113	19.3
San Jose St.	Total Defense	32	357.3
San Jose St.	Rushing Defense	116	239.4
San Jose St.	Passing Yards Allowed	1	117.8
San Jose St.	Team Passing Efficiency Defense	12	108.12
San Jose St.	Scoring Defense	83	29.4
San Jose St.	Turnover Margin	T-114	-1.00
San Jose St.	3rd Down Conversion Pct	34	0.436
San Jose St.	4th Down Conversion Pct	33	0.586
San Jose St.	3rd Down Conversion Pct Defense	109	0.446
San Jose St.	4th Down Conversion Pct Defense	T-90	0.600
San Jose St.	Red Zone Offense	123	0.667
San Jose St.	Red Zone Defense	64	0.830
San Jose St.	Net Punting	125	30.73
San Jose St.	Punt Returns	79	6.90
San Jose St.	Kickoff Returns	68	20.64
San Jose St.	First Downs Offense	76	254
San Jose St.	First Downs Defense	14	219
San Jose St.	Fewest Penalties Per Game	12	4.33
San Jose St.	Fewest Penalty Yards Per Game	11	36.58
San Jose St.	Time of Possession	31	   31:24
Washington	Stat	Rank	Value
Washington	Total Offense	74	388.6
Washington	Rushing Offense	40	188.6
Washington	Passing Offense	87	200.1
Washington	Team Passing Efficiency	49	135.25
Washington	Scoring Offense	54	30.2
Washington	Total Defense	78	410.6
Washington	Rushing Defense	22	124.1
Washington	Passing Yards Allowed	120	286.6
Washington	Team Passing Efficiency Defense	100	137.26
Washington	Scoring Defense	39	24.8
Washington	Turnover Margin	T-9	0.86
Washington	3rd Down Conversion Pct	59	0.411
Washington	4th Down Conversion Pct	T-58	0.500
Washington	3rd Down Conversion Pct Defense	39	0.374
Washington	4th Down Conversion Pct Defense	85	0.588
Washington	Red Zone Offense	23	0.889
Washington	Red Zone Defense	16	0.741
Washington	Net Punting	45	38.21
Washington	Punt Returns	39	9.44
Washington	Kickoff Returns	45	21.84
Washington	First Downs Offense	T-50	280
Washington	First Downs Defense	118	317
Washington	Fewest Penalties Per Game	99	7.00
Washington	Fewest Penalty Yards Per Game	101	61.79
Washington	Time of Possession	100	   28:36
Washington St.	Stat	Rank	Value
Washington St.	Total Offense	7	517.5
Washington St.	Rushing Offense	125	39.8
Washington St.	Passing Offense	1	477.7
Washington St.	Team Passing Efficiency	29	143.19
Washington St.	Scoring Offense	45	31.8
Washington St.	Total Defense	97	442.3
Washington St.	Rushing Defense	40	145.7
Washington St.	Passing Yards Allowed	124	296.6
Washington St.	Team Passing Efficiency Defense	122	158.01
Washington St.	Scoring Defense	114	38.6
Washington St.	Turnover Margin	123	-1.42
Washington St.	3rd Down Conversion Pct	49	0.419
Washington St.	4th Down Conversion Pct	88	0.450
Washington St.	3rd Down Conversion Pct Defense	56	0.393
Washington St.	4th Down Conversion Pct Defense	80	0.556
Washington St.	Red Zone Offense	82	0.803
Washington St.	Red Zone Defense	96	0.868
Washington St.	Net Punting	120	32.86
Washington St.	Punt Returns	72	7.17
Washington St.	Kickoff Returns	88	19.80
Washington St.	First Downs Offense	14	326
Washington St.	First Downs Defense	T-52	256
Washington St.	Fewest Penalties Per Game	111	7.83
Washington St.	Fewest Penalty Yards Per Game	110	67.67
Washington St.	Time of Possession	26	   31:29
UNLV	Stat	Rank	Value
UNLV	Total Offense	78	387.4
UNLV	Rushing Offense	102	129.2
UNLV	Passing Offense	43	258.2
UNLV	Team Passing Efficiency	105	112.21
UNLV	Scoring Offense	104	21.9
UNLV	Total Defense	123	513.5
UNLV	Rushing Defense	123	293.8
UNLV	Passing Yards Allowed	50	219.6
UNLV	Team Passing Efficiency Defense	112	149.06
UNLV	Scoring Defense	113	38.5
UNLV	Turnover Margin	105	-0.54
UNLV	3rd Down Conversion Pct	102	0.353
UNLV	4th Down Conversion Pct	56	0.519
UNLV	3rd Down Conversion Pct Defense	93	0.429
UNLV	4th Down Conversion Pct Defense	112	0.652
UNLV	Red Zone Offense	92	0.783
UNLV	Red Zone Defense	104	0.885
UNLV	Net Punting	43	38.42
UNLV	Punt Returns	92	6.20
UNLV	Kickoff Returns	42	22.00
UNLV	First Downs Offense	61	267
UNLV	First Downs Defense	115	313
UNLV	Fewest Penalties Per Game	T-77	6.23
UNLV	Fewest Penalty Yards Per Game	75	55.08
UNLV	Time of Possession	114	   27:25
Nevada	Stat	Rank	Value
Nevada	Total Offense	68	397.6
Nevada	Rushing Offense	36	205.5
Nevada	Passing Offense	96	192.2
Nevada	Team Passing Efficiency	83	119.76
Nevada	Scoring Offense	61	29.2
Nevada	Total Defense	100	447.1
Nevada	Rushing Defense	79	179.5
Nevada	Passing Yards Allowed	109	267.6
Nevada	Team Passing Efficiency Defense	94	135.99
Nevada	Scoring Defense	T-68	27.2
Nevada	Turnover Margin	T-11	0.85
Nevada	3rd Down Conversion Pct	56	0.413
Nevada	4th Down Conversion Pct	31	0.593
Nevada	3rd Down Conversion Pct Defense	77	0.410
Nevada	4th Down Conversion Pct Defense	97	0.609
Nevada	Red Zone Offense	6	0.925
Nevada	Red Zone Defense	T-47	0.809
Nevada	Net Punting	57	37.85
Nevada	Punt Returns	42	9.06
Nevada	Kickoff Returns	52	21.61
Nevada	First Downs Offense	55	274
Nevada	First Downs Defense	T-116	316
Nevada	Fewest Penalties Per Game	51	5.62
Nevada	Fewest Penalty Yards Per Game	49	49.69
Nevada	Time of Possession	37	   31:05
Pittsburgh	Stat	Rank	Value
Pittsburgh	Total Offense	40	435.4
Pittsburgh	Rushing Offense	15	249.5
Pittsburgh	Passing Offense	102	185.9
Pittsburgh	Team Passing Efficiency	34	140.63
Pittsburgh	Scoring Offense	43	31.8
Pittsburgh	Total Defense	33	359.8
Pittsburgh	Rushing Defense	55	160.8
Pittsburgh	Passing Yards Allowed	24	198.9
Pittsburgh	Team Passing Efficiency Defense	43	121.59
Pittsburgh	Scoring Defense	58	26.3
Pittsburgh	Turnover Margin	T-95	-0.38
Pittsburgh	3rd Down Conversion Pct	21	0.465
Pittsburgh	4th Down Conversion Pct	15	0.667
Pittsburgh	3rd Down Conversion Pct Defense	40	0.376
Pittsburgh	4th Down Conversion Pct Defense	T-98	0.611
Pittsburgh	Red Zone Offense	19	0.898
Pittsburgh	Red Zone Defense	T-73	0.842
Pittsburgh	Net Punting	71	37.14
Pittsburgh	Punt Returns	71	7.35
Pittsburgh	Kickoff Returns	38	22.17
Pittsburgh	First Downs Offense	T-26	308
Pittsburgh	First Downs Defense	37	246
Pittsburgh	Fewest Penalties Per Game	84	6.38
Pittsburgh	Fewest Penalty Yards Per Game	67	53.46
Pittsburgh	Time of Possession	5	   33:49
Nebraska	Stat	Rank	Value
Nebraska	Total Offense	31	452.3
Nebraska	Rushing Offense	17	240.2
Nebraska	Passing Offense	80	212.1
Nebraska	Team Passing Efficiency	53	132.81
Nebraska	Scoring Offense	12	37.8
Nebraska	Total Defense	52	383.7
Nebraska	Rushing Defense	78	177.8
Nebraska	Passing Yards Allowed	32	205.8
Nebraska	Team Passing Efficiency Defense	4	104.83
Nebraska	Scoring Defense	59	26.4
Nebraska	Turnover Margin	T-73	-0.15
Nebraska	3rd Down Conversion Pct	57	0.413
Nebraska	4th Down Conversion Pct	T-82	0.462
Nebraska	3rd Down Conversion Pct Defense	5	0.301
Nebraska	4th Down Conversion Pct Defense	T-51	0.500
Nebraska	Red Zone Offense	26	0.883
Nebraska	Red Zone Defense	T-50	0.818
Nebraska	Net Punting	70	37.27
Nebraska	Punt Returns	5	15.90
Nebraska	Kickoff Returns	63	20.79
Nebraska	First Downs Offense	42	290
Nebraska	First Downs Defense	T-37	246
Nebraska	Fewest Penalties Per Game	T-53	5.77
Nebraska	Fewest Penalty Yards Per Game	54	50.38
Nebraska	Time of Possession	49	   30:16
Fla. Atlantic	Stat	Rank	Value
Fla. Atlantic	Total Offense	101	363.1
Fla. Atlantic	Rushing Offense	60	163.6
Fla. Atlantic	Passing Offense	90	199.5
Fla. Atlantic	Team Passing Efficiency	72	125.07
Fla. Atlantic	Scoring Offense	94	24.0
Fla. Atlantic	Total Defense	110	460.8
Fla. Atlantic	Rushing Defense	112	222.1
Fla. Atlantic	Passing Yards Allowed	84	238.7
Fla. Atlantic	Team Passing Efficiency Defense	67	129.20
Fla. Atlantic	Scoring Defense	108	34.4
Fla. Atlantic	Turnover Margin	T-85	-0.25
Fla. Atlantic	3rd Down Conversion Pct	81	0.385
Fla. Atlantic	4th Down Conversion Pct	24	0.611
Fla. Atlantic	3rd Down Conversion Pct Defense	116	0.466
Fla. Atlantic	4th Down Conversion Pct Defense	103	0.625
Fla. Atlantic	Red Zone Offense	104	0.750
Fla. Atlantic	Red Zone Defense	58	0.824
Fla. Atlantic	Net Punting	58	37.81
Fla. Atlantic	Punt Returns	8	14.43
Fla. Atlantic	Kickoff Returns	44	21.87
Fla. Atlantic	First Downs Offense	108	220
Fla. Atlantic	First Downs Defense	79	274
Fla. Atlantic	Fewest Penalties Per Game	T-10	4.25
Fla. Atlantic	Fewest Penalty Yards Per Game	18	39.50
Fla. Atlantic	Time of Possession	77	   29:20
Wyoming	Stat	Rank	Value
Wyoming	Total Offense	81	380.9
Wyoming	Rushing Offense	77	153.2
Wyoming	Passing Offense	67	227.8
Wyoming	Team Passing Efficiency	74	122.98
Wyoming	Scoring Offense	107	21.1
Wyoming	Total Defense	89	430.8
Wyoming	Rushing Defense	101	203.0
Wyoming	Passing Yards Allowed	61	227.8
Wyoming	Team Passing Efficiency Defense	120	156.98
Wyoming	Scoring Defense	T-100	32.8
Wyoming	Turnover Margin	T-76	-0.17
Wyoming	3rd Down Conversion Pct	70	0.398
Wyoming	4th Down Conversion Pct	T-88	0.450
Wyoming	3rd Down Conversion Pct Defense	98	0.431
Wyoming	4th Down Conversion Pct Defense	16	0.333
Wyoming	Red Zone Offense	96	0.771
Wyoming	Red Zone Defense	T-58	0.824
Wyoming	Net Punting	100	35.07
Wyoming	Punt Returns	T-29	10.19
Wyoming	Kickoff Returns	81	20.03
Wyoming	First Downs Offense	T-105	221
Wyoming	First Downs Defense	T-47	252
Wyoming	Fewest Penalties Per Game	T-37	5.25
Wyoming	Fewest Penalty Yards Per Game	34	43.33
Wyoming	Time of Possession	16	   32:27
UConn	Stat	Rank	Value
UConn	Total Offense	123	276.3
UConn	Rushing Offense	116	106.9
UConn	Passing Offense	111	169.3
UConn	Team Passing Efficiency	109	109.20
UConn	Scoring Offense	122	15.5
UConn	Total Defense	49	378.6
UConn	Rushing Defense	69	169.8
UConn	Passing Yards Allowed	36	208.8
UConn	Team Passing Efficiency Defense	59	126.66
UConn	Scoring Defense	T-84	29.8
UConn	Turnover Margin	T-116	-1.08
UConn	3rd Down Conversion Pct	119	0.305
UConn	4th Down Conversion Pct	T-38	0.571
UConn	3rd Down Conversion Pct Defense	62	0.398
UConn	4th Down Conversion Pct Defense	84	0.579
UConn	Red Zone Offense	125	0.583
UConn	Red Zone Defense	83	0.848
UConn	Net Punting	87	36.15
UConn	Punt Returns	84	6.75
UConn	Kickoff Returns	89	19.77
UConn	First Downs Offense	123	178
UConn	First Downs Defense	32	243
UConn	Fewest Penalties Per Game	T-73	6.17
UConn	Fewest Penalty Yards Per Game	T-89	59.00
UConn	Time of Possession	103	   28:24
Fresno St.	Stat	Rank	Value
Fresno St.	Total Offense	59	406.1
Fresno St.	Rushing Offense	44	182.4
Fresno St.	Passing Offense	71	223.7
Fresno St.	Team Passing Efficiency	101	113.70
Fresno St.	Scoring Offense	82	26.5
Fresno St.	Total Defense	108	456.0
Fresno St.	Rushing Defense	98	201.9
Fresno St.	Passing Yards Allowed	96	254.1
Fresno St.	Team Passing Efficiency Defense	118	156.18
Fresno St.	Scoring Defense	99	32.4
Fresno St.	Turnover Margin	103	-0.50
Fresno St.	3rd Down Conversion Pct	89	0.376
Fresno St.	4th Down Conversion Pct	79	0.471
Fresno St.	3rd Down Conversion Pct Defense	65	0.399
Fresno St.	4th Down Conversion Pct Defense	89	0.593
Fresno St.	Red Zone Offense	105	0.745
Fresno St.	Red Zone Defense	T-96	0.868
Fresno St.	Net Punting	66	37.48
Fresno St.	Punt Returns	34	9.82
Fresno St.	Kickoff Returns	111	18.93
Fresno St.	First Downs Offense	36	296
Fresno St.	First Downs Defense	85	279
Fresno St.	Fewest Penalties Per Game	9	4.21
Fresno St.	Fewest Penalty Yards Per Game	15	39.00
Fresno St.	Time of Possession	95	   28:43
Navy	Stat	Rank	Value
Navy	Total Offense	50	419.5
Navy	Rushing Offense	2	338.1
Navy	Passing Offense	124	81.4
Navy	Team Passing Efficiency	58	131.21
Navy	Scoring Offense	T-43	31.8
Navy	Total Defense	70	403.8
Navy	Rushing Defense	94	198.6
Navy	Passing Yards Allowed	31	205.2
Navy	Team Passing Efficiency Defense	96	136.60
Navy	Scoring Defense	70	27.3
Navy	Turnover Margin	89	-0.31
Navy	3rd Down Conversion Pct	11	0.481
Navy	4th Down Conversion Pct	34	0.583
Navy	3rd Down Conversion Pct Defense	95	0.429
Navy	4th Down Conversion Pct Defense	T-75	0.545
Navy	Red Zone Offense	36	0.873
Navy	Red Zone Defense	38	0.788
Navy	Net Punting	48	37.97
Navy	Punt Returns	123	3.40
Navy	Kickoff Returns	76	20.37
Navy	First Downs Offense	T-57	270
Navy	First Downs Defense	82	278
Navy	Fewest Penalties Per Game	1	2.54
Navy	Fewest Penalty Yards Per Game	1	24.77
Navy	Time of Possession	52	   30:13
Army West Point	Stat	Rank	Value
Army West Point	Total Offense	102	358.8
Army West Point	Rushing Offense	5	296.5
Army West Point	Passing Offense	125	62.3
Army West Point	Team Passing Efficiency	103	113.00
Army West Point	Scoring Offense	90	24.9
Army West Point	Total Defense	90	430.8
